path,label,xmin,ymin,xmax,ymax
image-100.xml,rbc,0.0,0.0,25.1901983663944,40.81680280046674
image-100.xml,rbc,15.010501750291716,0.0,68.3372228704784,23.52742123687281
image-100.xml,rbc,25.017502917152857,16.02100350058343,78.37456242707117,73.73512252042006
image-100.xml,rbc,75.5659276546091,1.0618436406067675,140.2485414235706,45.59159859976663
image-100.xml,rbc,77.4830805134189,23.29054842473745,131.93698949824972,74.80630105017502
image-100.xml,rbc,136.24737456242707,10.938156359393233,188.27771295215868,69.97199533255542
image-100.xml,rbc,161.9276546091015,12.534422403733954,215.22170361726955,67.14585764294048
image-100.xml,rbc,217.13068844807464,4.381563593932322,256.0,63.47607934655775
image-100.xml,rbc,200.24387397899648,51.90665110851808,255.3803967327888,111.44340723453908
image-100.xml,rbc,147.6732788798133,67.33022170361727,201.90898483080517,122.57759626604434
image-100.xml,rbc,86.28354725787631,73.73278879813302,147.88914819136522,129.7164527421237
image-100.xml,rbc,91.87514585764292,104.26721120186696,159.61726954492414,153.39206534422402
image-100.xml,rbc,0.0,96.85647607934656,55.18669778296383,157.5822637106184
image-100.xml,rbc,21.568261376896142,133.39323220536755,85.63243873978996,194.5180863477246
image-100.xml,rbc,0.0,157.42823803967326,36.13068844807468,216.57992998833137
image-100.xml,rbc,8.437572928821469,201.8098016336056,66.55309218203034,255.8098016336056
image-100.xml,rbc,43.610268378063004,189.49591598599764,105.3465577596266,244.318553092182
image-100.xml,rbc,171.98249708284712,118.89148191365229,233.19953325554255,180.3080513418903
image-100.xml,rbc,204.196032672112,113.08634772462077,253.5414235705951,168.85647607934655
image-100.xml,rbc,147.8004667444574,193.94515752625435,206.8471411901984,247.6872812135356
image-100.xml,rbc,208.2683780630105,191.901983663944,255.38973162193696,253.43873978996496
image-100.xml,wbc,208.2683780630105,191.901983663944,255.38973162193696,253.43873978996496
image-100.xml,wbc,89.58926487747958,148.63360560093346,158.63477246207702,221.07817969661608
image-101.xml,rbc,6.758459743290548,0.0,59.26254375729288,39.29521586931155
image-101.xml,rbc,56.17736289381563,0.0,113.40256709451576,18.64760793465577
image-101.xml,rbc,99.11901983663944,4.852975495915985,159.9579929988331,65.0291715285881
image-101.xml,rbc,171.81096849474912,13.501750291715284,233.18786464410732,66.68728121353558
image-101.xml,rbc,40.12485414235706,28.87047841306884,100.39673278879812,79.80980163360559
image-101.xml,rbc,2.84830805134189,42.22403733955659,67.32322053675612,91.93815635939322
image-101.xml,rbc,46.20303383897316,83.30221703617269,91.66044340723454,120.72112018669776
image-101.xml,rbc,60.83780630105017,70.07934655775962,127.13652275379228,126.12952158693116
image-101.xml,rbc,0.0,85.80163360560093,19.19953325554259,129.07701283547257
image-101.xml,rbc,0.7537922987164527,117.49591598599766,49.88448074679113,171.75962660443406
image-101.xml,rbc,30.301050175029168,134.6207701283547,79.23337222870478,188.95915985997664
image-101.xml,rbc,0.0,160.10735122520418,23.23803967327888,212.6172695449241
image-101.xml,rbc,0.0,197.35239206534425,51.70128354725787,247.220536756126
image-101.xml,rbc,48.45507584597433,192.8261376896149,87.82613768961494,245.87281213535587
image-101.xml,rbc,236.76779463243872,0.0,256.0,50.30221703617269
image-101.xml,rbc,225.91015169194864,67.94982497082846,256.0,130.58809801633603
image-101.xml,rbc,191.71411901983663,121.27654609101516,246.48541423570595,170.6639439906651
image-101.xml,rbc,171.4340723453909,81.17269544924153,233.04550758459743,127.3862310385064
image-101.xml,rbc,181.4504084014002,198.79229871645276,231.4352392065344,245.0676779463244
image-101.xml,rbc,92.48191365227537,219.96032672112017,134.0443407234539,256.0
image-101.xml,rbc,167.2018669778296,235.4282380396733,224.70128354725784,256.0
image-101.xml,rbc,222.34772462077007,145.72812135355892,256.0,195.4679113185531
image-101.xml,wbc,97.54725787631271,105.4935822637106,199.00816802800463,216.8879813302217
image-102.xml,wbc,128.78879813302217,135.18903150525085,211.8098016336056,219.91248541423568
image-102.xml,rbc,0.9264877479579928,0.0,65.46907817969661,29.67094515752625
image-102.xml,rbc,53.066511085180856,0.0,107.89148191365226,31.746791131855307
image-102.xml,rbc,152.60326721120185,0.0,213.5169194865811,34.78413068844807
image-102.xml,rbc,98.96032672112018,1.3932322053675612,164.73628938156358,69.53558926487749
image-102.xml,rbc,38.87864644107351,33.70011668611435,107.12252042007,92.55775962660442
image-102.xml,rbc,0.0,25.789964994165693,36.48891481913652,90.13535589264876
image-102.xml,rbc,4.534422403733955,83.56476079346557,58.66627771295215,128.66627771295214
image-102.xml,rbc,0.0,118.7467911318553,26.45040840140023,179.2392065344224
image-102.xml,rbc,28.222870478413068,100.8634772462077,85.90898483080512,167.48658109684948
image-102.xml,rbc,77.42357059509918,80.45274212368727,131.94632438739788,143.15519253208868
image-102.xml,rbc,140.33138856476077,58.24504084014002,202.2800466744457,117.58343057176197
image-102.xml,rbc,205.3372228704784,3.9019836639439904,256.0,55.48891481913652
image-102.xml,rbc,205.2835472578763,56.45857642940489,256.0,111.99766627771294
image-102.xml,rbc,210.2497082847141,110.23220536756124,254.03733955659277,164.9369894982497
image-102.xml,rbc,184.60443407234536,104.68611435239204,232.37806301050173,169.5320886814469
image-102.xml,rbc,118.16919486581097,99.04200700116684,179.37689614935823,154.89031505250875
image-102.xml,rbc,2.3990665110851808,162.28121353558925,60.61260210035005,218.3290548424737
image-102.xml,rbc,62.96499416569428,161.60443407234538,125.96032672112015,224.73278879813304
image-102.xml,rbc,24.26721120186697,199.6931155192532,79.66044340723452,254.59859976662773
image-102.xml,rbc,0.0,184.80746791131853,20.90548424737456,241.51691948658103
image-102.xml,rbc,90.6639439906651,201.0455075845974,148.25670945157526,255.4562427071178
image-102.xml,rbc,201.6254375729288,186.9124854142357,255.3955659276546,244.95449241540257
image-10.xml,rbc,0.0,0.0,51.06417736289381,41.45507584597433
image-10.xml,rbc,73.35589264877478,0.0,134.3278879813302,51.87981330221703
image-10.xml,rbc,135.6161026837806,0.0,201.40023337222868,50.921820303383896
image-10.xml,rbc,210.15519253208868,34.149358226371056,256.0,88.57992998833137
image-10.xml,rbc,153.6826137689615,33.935822637106185,209.71995332555423,99.3080513418903
image-10.xml,rbc,80.24854142357059,23.72345390898483,143.31738623103848,77.99649941656942
image-10.xml,rbc,37.512252042007,60.89381563593932,106.40956826137688,120.87164527421236
image-10.xml,rbc,110.00233372228703,66.14819136522753,177.2403733955659,127.82613768961492
image-10.xml,rbc,30.397899649941653,116.78879813302215,92.09334889148192,169.48308051341888
image-10.xml,rbc,13.109684947491248,155.09684947491246,74.69311551925321,210.6989498249708
image-10.xml,rbc,0.0,193.6207701283547,61.87514585764293,249.83897316219367
image-10.xml,rbc,94.64294049008168,124.23337222870477,150.42357059509916,179.3325554259043
image-10.xml,rbc,150.55075845974326,119.49591598599766,194.5822637106184,168.81913652275378
image-10.xml,rbc,208.40723453908984,97.9323220536756,256.0,166.3722287047841
image-10.xml,rbc,143.39789964994165,155.10735122520418,201.2800466744457,209.5134189031505
image-10.xml,rbc,99.0198366394399,180.61843640606767,152.07701283547257,235.22170361726955
image-10.xml,rbc,100.8343057176196,219.0,154.48541423570595,256.0
image-10.xml,rbc,174.0058343057176,197.0011668611435,241.6196032672112,254.7164527421237
image-10.xml,rbc,225.93348891481912,190.0583430571762,256.0,244.59626604434072
image-10.xml,rbc,197.42123687281213,0.0,253.8214702450408,16.10151691948658
image-1.xml,wbc,85.610268378063,2.334889148191365,187.7386231038506,120.0688448074679
image-1.xml,rbc,85.610268378063,2.334889148191365,187.7386231038506,120.0688448074679
image-1.xml,rbc,0.0,0.0,53.693115519253205,35.35939323220536
image-1.xml,rbc,0.0,37.35939323220536,50.539089848308045,123.21703617269544
image-1.xml,rbc,37.44457409568261,17.785297549591597,84.10385064177362,102.7957992998833
image-1.xml,rbc,187.52508751458572,0.0,240.91248541423568,50.51925320886814
image-1.xml,rbc,235.7712952158693,57.22987164527421,256.0,115.95915985997664
image-1.xml,rbc,188.84830805134183,95.39206534422402,247.82497082847135,152.91598599766627
image-1.xml,rbc,64.17852975495916,97.0583430571762,112.92882147024504,151.33488914819134
image-1.xml,rbc,141.07584597432904,108.98016336056008,189.41423570595097,166.56359393232205
image-1.xml,rbc,9.861143523920653,141.09568261376896,63.39323220536755,191.24504084014
image-1.xml,rbc,73.03500583430571,166.92882147024503,124.07234539089848,217.06884480746788
image-1.xml,rbc,126.5087514585764,168.85297549591598,173.6056009334889,218.88564760793463
image-1.xml,rbc,174.93348891481912,152.60793465577595,229.659276546091,205.03383897316215
image-1.xml,rbc,225.99533255542588,187.1808634772462,255.9871645274212,244.0361726954492
image-1.xml,rbc,165.561260210035,209.33022170361724,223.2088681446908,255.65227537922985
image-1.xml,rbc,75.78296382730454,219.5425904317386,138.4784130688448,256.0
image-1.xml,rbc,13.457409568261376,193.4352392065344,68.55425904317386,252.30571761960329
image-1.xml,rbc,241.25670945157523,122.65344224037338,256.0,182.07234539089848
image-107.xml,rbc,145.27304550758458,4.542590431738622,201.2858809801633,63.169194865810965
image-107.xml,rbc,37.71295215869311,0.0,86.57759626604434,37.97199533255542
image-107.xml,rbc,67.54025670945157,3.1470245040840137,131.0,55.21353558926487
image-107.xml,rbc,1.1108518086347725,37.576429404900814,41.90898483080513,99.22520420070012
image-107.xml,rbc,202.68961493582265,0.0,255.22170361726955,38.351225204200695
image-107.xml,rbc,189.40840140023332,48.21353558926487,256.0,108.19369894982496
image-107.xml,rbc,181.67561260210036,96.19486581096848,237.4340723453909,152.0536756126021
image-107.xml,rbc,140.9708284714119,90.89148191365229,183.80630105017505,156.3908984830805
image-107.xml,rbc,215.2392065344224,136.27421236872812,256.0,206.60443407234536
image-107.xml,rbc,161.14935822637105,150.71178529754957,214.2497082847141,221.2742123687281
image-107.xml,rbc,116.4200700116686,148.96382730455073,171.0501750291715,215.5519253208868
image-107.xml,rbc,0.0,165.95915985997664,56.126021003500576,229.06884480746788
image-107.xml,rbc,0.0,215.48191365227532,38.00583430571761,254.68261376896143
image-107.xml,rbc,58.85064177362894,182.4294049008168,118.10035005834304,228.34072345390896
image-107.xml,rbc,70.06884480746791,221.47607934655773,130.28588098016337,256.0
image-107.xml,rbc,145.24504084014,241.88564760793463,187.99299883313884,256.0
image-107.xml,rbc,178.96266044340723,213.0105017502917,231.5705950991832,256.0
image-107.xml,rbc,223.14935822637105,226.32438739789964,255.45624270711784,256.0
image-107.xml,wbc,29.481913652275377,71.84247374562426,138.94982497082844,184.2823803967328
image-104.xml,rbc,4.700116686114352,14.957992998833138,69.19253208868145,69.43873978996498
image-104.xml,rbc,24.71178529754959,0.0,85.30221703617269,14.89964994165694
image-104.xml,rbc,118.5274212368728,0.0,166.84130688448073,30.796966161026837
image-104.xml,rbc,161.3022170361727,0.0,218.74095682613768,33.135355892648775
image-104.xml,rbc,179.80746791131853,12.183197199533254,252.2893815635939,69.33605600933488
image-104.xml,rbc,161.12835472578763,53.722287047841306,222.14935822637105,106.72578763127188
image-104.xml,rbc,0.0,70.38273045507584,52.0198366394399,120.7421236872812
image-104.xml,rbc,48.827304550758456,92.76546091015167,109.87981330221704,141.82730455075844
image-104.xml,rbc,0.4305717619603267,126.06067677946324,62.19719953325554,183.85764294049005
image-104.xml,rbc,2.509918319719953,198.08518086347723,55.900816802800456,251.96266044340723
image-104.xml,rbc,63.19836639439906,195.6686114352392,117.90315052508753,246.70478413068844
image-104.xml,rbc,201.0151691948658,89.25554259043173,253.36872812135357,153.8879813302217
image-104.xml,rbc,243.3383897316219,162.3862310385064,256.0,206.32555425904317
image-104.xml,rbc,101.53558926487749,236.46557759626603,150.30921820303382,256.0
image-104.xml,rbc,128.43290548424736,205.2823803967328,186.94399066511085,256.0
image-104.xml,rbc,167.65227537922985,208.93582263710616,216.9381563593932,256.0
image-104.xml,rbc,222.6382730455076,206.6254375729288,256.0,254.39906651108515
image-104.xml,wbc,222.6382730455076,206.6254375729288,256.0,254.39906651108515
image-104.xml,wbc,61.95215869311552,98.90315052508753,215.4970828471412,203.73045507584595
image-105.xml,wbc,109.96499416569428,89.86114352392065,224.68961493582265,195.6744457409568
image-105.xml,rbc,0.0,12.072345390898482,54.550758459743285,79.05484247374561
image-105.xml,rbc,88.51808634772462,10.810968494749124,156.91948658109686,79.41773628938155
image-105.xml,rbc,177.318553092182,0.6826137689614935,247.3850641773629,56.323220536756125
image-105.xml,rbc,175.6207701283547,43.10501750291715,241.4200700116686,94.65694282380396
image-105.xml,rbc,74.36172695449241,68.38623103850641,131.74329054842474,114.06184364060675
image-105.xml,rbc,22.52975495915986,80.82147024504083,75.7911318553092,137.73512252042005
image-105.xml,rbc,0.0,103.2298716452742,24.383897316219368,159.33138856476077
image-105.xml,rbc,0.0,141.61260210035005,53.17619603267211,192.9918319719953
image-105.xml,rbc,76.15052508751458,167.2112018669778,132.41773628938154,221.7339556592765
image-105.xml,rbc,32.722287047841306,183.59859976662776,86.60793465577595,239.38856476079343
image-105.xml,rbc,0.7689614935822636,202.83663943990663,52.6639439906651,256.0
image-105.xml,rbc,205.6849474912485,79.70245040840139,255.073512252042,130.8833138856476
image-105.xml,rbc,233.22287047841303,124.42590431738624,256.0,171.7607934655776
image-105.xml,rbc,220.5705950991832,173.18669778296382,256.0,222.1656942823804
image-105.xml,rbc,177.61843640606767,169.30455075845973,225.29404900816803,224.35472578763125
image-105.xml,rbc,143.50058343057174,210.5134189031505,201.50175029171527,256.0
image-105.xml,rbc,193.19253208868145,240.6161026837806,243.37339556592764,256.0
image-103.xml,rbc,1.1633605600933488,0.0,75.11318553092181,27.54725787631272
image-103.xml,rbc,70.6884480746791,0.0,123.78296382730454,51.621936989498245
image-103.xml,rbc,128.0536756126021,0.0,186.6686114352392,50.51458576429405
image-103.xml,rbc,189.08051341890317,0.0,250.6161026837806,51.93582263710618
image-103.xml,rbc,21.383897316219368,27.68494749124854,74.2497082847141,87.7362893815636
image-103.xml,rbc,0.0,26.94982497082847,16.93465577596266,87.72812135355892
image-103.xml,rbc,0.2182030338389731,87.40256709451575,57.55775962660443,137.85297549591598
image-103.xml,rbc,71.79579929988331,54.396732788798126,121.8389731621937,111.10851808634771
image-103.xml,rbc,123.83780630105016,60.920653442240365,179.0840140023337,119.6056009334889
image-103.xml,rbc,177.01750291715285,48.2438739789965,233.77596266044335,108.62777129521588
image-103.xml,rbc,230.6639439906651,51.27537922987164,256.0,110.17736289381564
image-103.xml,rbc,216.0011668611435,99.55309218203033,256.0,154.926487747958
image-103.xml,rbc,172.24620770128354,126.44224037339556,228.9381563593932,185.5332555425904
image-103.xml,rbc,115.56359393232204,119.36406067677946,171.72462077012835,178.8389731621937
image-103.xml,rbc,63.303383897316216,99.38739789964993,115.4294049008168,156.12252042006995
image-103.xml,rbc,7.5472578763127185,125.60676779463245,62.93465577596266,176.19136522753791
image-103.xml,rbc,22.924154025670944,172.7864644107351,91.27537922987165,224.94982497082844
image-103.xml,rbc,93.4935822637106,173.04550758459743,145.69078179696615,227.45740956826137
image-103.xml,rbc,147.21353558926486,183.05600933488915,213.4515752625437,242.0595099183197
image-103.xml,rbc,220.6172695449241,185.64177362893813,255.61843640606767,246.63593932322053
image-103.xml,rbc,127.73862310385064,239.5519253208868,177.78879813302217,256.0
image-103.xml,rbc,79.69894982497082,227.3278879813302,125.55075845974328,256.0
image-103.xml,rbc,16.292882147024503,217.1131855309218,79.19953325554259,256.0
image-103.xml,rbc,206.904317386231,231.45274212368727,256.0,254.8821470245041
image-106.xml,wbc,97.6732788798133,110.96382730455076,211.74912485414237,208.57759626604437
image-106.xml,rbc,0.0,0.0,41.31855309218203,38.9661610268378
image-106.xml,rbc,32.57876312718786,9.78296382730455,94.08634772462077,68.82030338389731
image-106.xml,rbc,98.634772462077,4.22637106184364,162.06417736289382,51.495915985997655
image-106.xml,rbc,151.33138856476077,0.0,178.82497082847138,18.541423570595096
image-106.xml,rbc,179.81563593932322,0.0,227.9906651108518,19.231038506417736
image-106.xml,rbc,230.9428238039673,0.0,256.0,29.983663943990663
image-106.xml,rbc,0.0,37.17852975495916,23.03033838973162,79.40956826137689
image-106.xml,rbc,0.0,68.45974329054842,47.83547257876312,130.1563593932322
image-106.xml,rbc,16.198366394399066,117.7666277712952,68.27071178529755,180.7117852975496
image-106.xml,rbc,0.0,160.35239206534422,36.47491248541423,213.7607934655776
image-106.xml,rbc,0.0,212.4049008168028,20.86697782963827,254.075845974329
image-106.xml,rbc,19.347724620770126,217.17269544924156,80.69428238039673,256.0
image-106.xml,rbc,59.47607934655775,183.46557759626603,114.62660443407232,237.5565927654609
image-106.xml,rbc,51.64294049008168,115.5904317386231,98.83780630105016,179.86814469078178
image-106.xml,rbc,107.8786464410735,43.16452742123687,160.27887981330218,92.20770128354724
image-106.xml,rbc,145.95565927654607,60.73862310385064,200.7432905484247,115.6056009334889
image-106.xml,rbc,199.9544924154025,42.2053675612602,256.0,105.09568261376896
image-106.xml,rbc,183.30921820303385,101.96849474912484,237.1633605600933,159.72462077012835
image-106.xml,rbc,235.27654609101515,123.23687281213536,255.44690781796965,179.04784130688446
image-106.xml,rbc,201.7771295215869,170.12018669778294,251.294049008168,220.45274212368724
image-106.xml,rbc,203.79813302217036,222.1096849474912,255.54492415402564,256.0
image-108.xml,wbc,64.17036172695448,72.51575262543757,138.585764294049,161.926487747958
image-108.xml,rbc,73.55075845974328,0.0,136.25554259043173,51.03733955659276
image-108.xml,rbc,133.7106184364061,41.20070011668611,185.04667444574096,96.2485414235706
image-108.xml,rbc,222.1376896149358,0.3208868144690781,256.0,61.64644107351224
image-108.xml,rbc,184.85530921820305,31.36872812135356,244.88098016336053,96.92765460910152
image-108.xml,rbc,195.54842473745623,99.85997666277711,252.5029171528588,145.47957992998832
image-108.xml,rbc,135.42357059509916,98.5904317386231,189.7164527421237,165.9486581096849
image-108.xml,rbc,186.5379229871645,143.6277712952159,253.70128354725784,198.50525087514583
image-108.xml,rbc,91.83313885647608,170.7607934655776,146.38039673278877,247.708284714119
image-108.xml,rbc,143.926487747958,180.9813302217036,192.1633605600933,255.5717619603267
image-108.xml,rbc,190.52042007001165,192.9381563593932,248.0011668611435,254.63127187864643
image-108.xml,rbc,55.74212368728121,238.5822637106184,108.83780630105016,256.0
image-108.xml,rbc,116.9813302217036,0.0,162.07817969661608,11.133022170361723
image-11.xml,rbc,17.1610268378063,0.0,80.11551925320886,53.83547257876312
image-11.xml,rbc,105.3617269544924,0.0,156.8483080513419,17.044340723453907
image-11.xml,rbc,183.39789964994165,0.0,242.10618436406065,31.989498249708284
image-11.xml,rbc,50.62427071178529,13.086347724620769,108.73862310385064,66.70595099183197
image-11.xml,rbc,5.7771295215869305,50.317386231038505,60.3955659276546,102.8436406067678
image-11.xml,rbc,0.0,78.50408401400233,43.95682613768961,139.7864644107351
image-11.xml,rbc,23.431738623103847,104.25320886814468,78.463243873979,163.9708284714119
image-11.xml,rbc,57.2100350058343,69.65577596266044,111.29521586931152,117.13652275379228
image-11.xml,rbc,114.72928821470244,60.87164527421236,171.81680280046672,116.90665110851808
image-11.xml,rbc,161.54142357059507,23.029171528588098,225.8459743290548,82.32555425904317
image-11.xml,rbc,218.2112018669778,43.23570595099183,256.0,96.29521586931152
image-11.xml,rbc,181.8646441073512,88.56709451575261,231.0058343057176,139.77246207701282
image-11.xml,rbc,91.8833138856476,97.19369894982496,151.41890315052507,154.8401400233372
image-11.xml,rbc,70.16452742123687,129.6546091015169,131.47141190198366,187.8494749124854
image-11.xml,rbc,0.0,159.0,14.352392065344224,205.03617269544924
image-11.xml,rbc,21.085180863477245,164.3722287047841,73.52275379229872,216.9381563593932
image-11.xml,rbc,0.0,204.5379229871645,45.46091015169195,254.68144690781796
image-11.xml,rbc,144.49708284714117,126.2788798133022,195.2135355892649,179.53092182030338
image-11.xml,rbc,244.9673278879813,0.0,256.0,25.641773628938157
image-11.xml,rbc,190.5915985997666,142.77596266044338,245.71645274212364,197.23453908984828
image-11.xml,rbc,218.0700116686114,128.51808634772462,255.0746791131855,189.50408401400236
image-11.xml,rbc,89.4784130688448,183.03733955659277,142.53442240373394,236.57992998833132
image-11.xml,rbc,76.76079346557759,210.6989498249708,131.04200700116684,254.51691948658103
image-11.xml,rbc,123.88098016336056,236.8879813302217,175.60676779463242,255.35705950991832
image-11.xml,rbc,143.80630105017502,181.2753792298716,204.31038506417732,237.7911318553092
image-11.xml,rbc,177.3955659276546,199.1143523920653,234.93348891481912,255.57059509918315
image-11.xml,rbc,212.098016336056,220.78413068844804,255.2252042007001,256.0
image-111.xml,wbc,76.57176196032671,107.04667444574096,177.84714119019833,217.2835472578763
image-111.xml,rbc,0.0,23.772462077012836,29.12252042007001,73.63243873978996
image-111.xml,rbc,0.0,56.95915985997666,22.232205367561257,104.34305717619604
image-111.xml,rbc,57.40606767794632,0.0,122.5904317386231,53.07001166861143
image-111.xml,rbc,95.585764294049,9.51808634772462,150.3278879813302,65.43057176196032
image-111.xml,rbc,77.3220536756126,48.10851808634772,141.40023337222868,93.57526254375728
image-111.xml,rbc,27.065344224037336,47.97432905484247,76.16219369894982,104.70011668611434
image-111.xml,rbc,33.659276546091014,83.54959159859976,74.11318553092181,128.7911318553092
image-111.xml,rbc,13.942823803967327,102.93932322053676,63.20420070011668,156.59743290548425
image-111.xml,rbc,0.0,154.43873978996498,35.32088681446908,214.2567094515753
image-111.xml,rbc,16.739789964994163,164.37922987164526,53.59159859976663,215.02333722287045
image-111.xml,rbc,0.0,217.12135355892647,36.13418903150525,256.0
image-111.xml,rbc,64.09101516919486,228.52858809801631,124.66277712952156,256.0
image-111.xml,rbc,97.07234539089848,219.0606767794632,156.10735122520418,256.0
image-111.xml,rbc,157.9579929988331,221.63710618436403,216.8471411901984,256.0
image-111.xml,rbc,219.67211201866976,197.7222870478413,256.0,256.0
image-111.xml,rbc,190.7607934655776,157.2007001166861,241.22987164527424,215.6242707117853
image-111.xml,rbc,215.4235705950992,94.94282380396731,256.0,163.22870478413068
image-111.xml,rbc,180.9813302217036,70.71645274212368,230.67094515752623,128.23920653442238
image-111.xml,rbc,209.0408401400233,34.550758459743285,256.0,91.64760793465577
image-111.xml,rbc,148.3372228704784,0.0,209.85180863477245,32.04200700116686
image-111.xml,rbc,231.9918319719953,0.1551925320886814,256.0,32.91948658109685
image-111.xml,rbc,176.07701283547257,14.288214702450407,226.91598599766627,62.68144690781797
image-110.xml,rbc,0.0,6.37222870478413,53.95099183197199,57.7176196032672
image-110.xml,rbc,12.504084014002332,0.0,70.64177362893815,27.07234539089848
image-110.xml,rbc,52.87747957992998,19.486581096849477,99.75495915985996,64.56242707117852
image-110.xml,rbc,103.16102683780628,0.0,164.85297549591598,37.53442240373396
image-110.xml,rbc,73.64644107351225,0.4387397899649941,118.15402567094516,19.653442240373398
image-110.xml,rbc,150.52275379229872,0.352392065344224,199.34772462077007,55.85997666277713
image-110.xml,rbc,152.58226371061843,45.62893815635939,202.1843640606768,97.67211201866976
image-110.xml,rbc,167.561260210035,69.78413068844807,222.0840140023337,113.91015169194866
image-110.xml,rbc,196.79813302217036,0.0,251.5974329054842,41.55542590431738
image-110.xml,rbc,212.28704784130687,17.551925320886813,255.15052508751455,70.56242707117852
image-110.xml,rbc,0.0,52.43057176196032,33.42123687281213,99.28004667444574
image-110.xml,rbc,18.718786464410734,57.80630105017502,72.81563593932322,113.64177362893815
image-110.xml,rbc,0.0,98.3080513418903,26.79579929988331,152.88681446907816
image-110.xml,rbc,0.0,171.0303383897316,10.546091015169194,222.1178529754959
image-110.xml,rbc,0.0,224.1365227537923,35.42123687281213,256.0
image-110.xml,rbc,76.98249708284713,170.24737456242707,130.30571761960326,227.8634772462077
image-110.xml,rbc,103.87981330221704,198.56942823803965,162.66744457409567,246.35122520420063
image-110.xml,rbc,129.7129521586931,191.2543757292882,180.8109684947491,228.9369894982497
image-110.xml,rbc,165.62660443407233,163.29521586931153,231.98599766627768,199.8004667444574
image-110.xml,rbc,183.41890315052507,176.7374562427071,228.8506417736289,223.91015169194864
image-110.xml,rbc,205.16452742123687,103.51691948658107,255.7374562427071,170.48774795799298
image-110.xml,rbc,118.79813302217036,234.8471411901984,176.30921820303382,256.0
image-110.xml,rbc,190.3617269544924,239.2625437572929,232.34539089848303,256.0
image-110.xml,wbc,71.39323220536755,73.91948658109685,171.8319719953325,180.5180863477246
